Período,Fecha,Año,Mes,Codex,Fecha Montaje,Equipo/EGI,No Componente,Tipo De Componente,Cod Comp,Mod,Stock Code,Equipo,OT Defitment,Orig Doc No,Horas del Comp. en la posición,Vida Media,Uso Vida Media,Intervalo de horas,Procedencia,Fecha Calculada,Flota
202208,20220810,2022,08,,20181107,HITA3600-6  ,006MEC5132  ,Grp N6-MANG SIST LUBRI CTRAL Y FAST FILL,MEC5,  ,         ,60132,00908181,                    ,"17141,64",18000,"0,9523133333",12000-18000,Nuevo,10/08/2022,EX3600
202208,20220810,2022,08,,20181107,HITA3600-6  ,006MGPP132  ,GrpN14-MANG CTO TENSION-ACUM Y DESC JGIR,MGPP,  ,         ,60132,00908188,                    ,"17141,64",18000,"0,9523133333",12000-18000,Nuevo,10/08/2022,EX3600
202208,20220810,2022,08,,20181107,HITA3600-6  ,006MZI1132-2,Grp N7(PARTE2)-MANG S.COMBUSTIBLE Y ESCA,MCES,  ,         ,60132,00908170,                    ,"17141,64",18000,"0,9523133333",12000-18000,Nuevo,10/08/2022,EX3600
202208,20220810,2022,08,,20181107,HITA3600-6  ,060MEC6132-2,Grp N12 PART2-MANG ENFRI C.BBS Y MOTR EX,MECM,  ,         ,60132,00892983,                    ,"17141,64",18000,"0,9523133333",12000-18000,Nuevo,10/08/2022,EX3600
202208,20220810,2022,08,,20181107,HITA3600-6  ,060MPCG132-2,GrpN13 PART2-MNG PILOT CUARTO D BBS Y FF,MPCF,  ,         ,60132,00892985,                    ,"17141,64",18000,"0,9523133333",12000-18000,Nuevo,10/08/2022,EX3600
202208,20220810,2022,08,HCO,20190711,HITA3600-6  ,00663343    ,Bomba Principal N° 5                    ,BHID,05,003231719,60132,00908096,                    ,"12990,59",18000,"0,7216994444",12000-18000,Nuevo,10/08/2022,EX3600
202208,20220810,2022,08,HCO,20190711,HITA3600-6  ,00663344    ,Bomba Principal N° 6                    ,BHID,06,003231719,60132,00908096,                    ,"12990,59",18000,"0,7216994444",12000-18000,Nuevo,10/08/2022,EX3600
202208,20220810,2022,08,HCO,20190711,HITA3600-6  ,006BMVH132  , BOMBA MOTOR VENTILADOR HCO             ,BMVH,  ,003231727,60132,00908097,                    ,"12990,59",18000,"0,7216994444",12000-18000,Nuevo,10/08/2022,EX3600
202208,20220810,2022,08,,20210217,HITA3600-6  ,0060MAF2132 ,Grupo No17-MANGUERAS SISTEMA LUBRICACION,MAF2,  ,         ,60132,00892862,                    ,"6861,14",8000,"0,8576425",6000-12000,Nuevo,10/08/2022,EX3600
202208,20220810,2022,08,,20210217,HITA3600-6  ,006MADF132-2,Grp N16 -PARTE 2-MANG ADITAMENTO FRONTAL,MAFR,  ,         ,60132,00892863,                    ,"6861,14",8000,"0,8576425",6000-12000,Nuevo,10/08/2022,EX3600
202208,20220810,2022,08,,20210217,HITA3600-6  ,006MCM3132  ,Grp No.10-MANGUERAS PILOTAJE BOMBAS PRIN,MCM3,  ,         ,60132,00899216,                    ,"6861,14",8000,"0,8576425",6000-12000,Nuevo,10/08/2022,EX3600
202208,20220810,2022,08,,20210217,HITA3600-6  ,006MEC4132  ,Grp N5 PARTE1-MANG ALIMENT BVAL Y S.GIRO,MEC4,  ,         ,60132,00892980,                    ,"6861,14",8000,"0,8576425",6000-12000,Nuevo,10/08/2022,EX3600
202208,20220811,2022,08,,20081227,HITA3600-6  ,00687333    ,BASTIDOR IZQUIERDO                      ,BAST,I ,000438390,60132,00824062,                    ,"73122,46",72000,"1,015589722",>66000,Nuevo,11/08/2022,EX3600
202208,20220811,2022,08,,20081227,HITA3600-6  ,00687334    ,BASTIDOR DERECHO                        ,BAST,D ,000438391,60132,00824061,                    ,"73122,46",72000,"1,015589722",>66000,Nuevo,11/08/2022,EX3600
202208,20220811,2022,08,,20190517,HITA3600-6  ,00621337    ,CAJA DE BOMBA PALA HITACHI EX-3600      ,CBOM,  ,003189941,60136,00931725,558415              ,"14131,97",32000,"0,4416240625",12000-18000,Interno,11/08/2022,EX3600
202208,20220811,2022,08,HCO,20190517,HITA3600-6  ,00663173    ,"BOMBA HIDRAULICA, POSICION 01/Muestra   ",BHID,01,         ,60136,00914721,                    ,"14131,97",18000,"0,7851094444",12000-18000,Nuevo,11/08/2022,EX3600
202208,20220811,2022,08,HCO,20190517,HITA3600-6  ,00663174    ,"BOMBA HIDRAULICA, POSICION 02/Muestra   ",BHID,02,         ,60136,00914721,                    ,"14131,97",18000,"0,7851094444",12000-18000,Nuevo,11/08/2022,EX3600
202208,20220811,2022,08,,20210217,HITA3600-6  ,0060MEC6132 ,Grp N12 PARTE1-MANG SIST ENFRI RADI MOTR,MEC6,  ,         ,60132,00892864,                    ,"6861,14",8000,"0,8576425",6000-12000,Nuevo,11/08/2022,EX3600
202208,20220811,2022,08,,20210217,HITA3600-6  ,0060MPCG132 ,GrpN13 PARTE1-MANG DESC BHID PRIN Y AMOR,MPCG,  ,         ,60132,00892986,                    ,"6861,14",8000,"0,8576425",6000-12000,Nuevo,11/08/2022,EX3600
202208,20220811,2022,08,,20210217,HITA3600-6  ,006MADF132  ,Grupo No16 (PARTE 1)-MANGUERAS ARCO BOOM,MADF,  ,         ,60132,00892860,                    ,"6861,14",8000,"0,8576425",6000-12000,Nuevo,11/08/2022,EX3600
202208,20220811,2022,08,,20210217,HITA3600-6  ,006MCM1132  ,Grp No2-PARTE1-MANG ALTA SALIDA STRAINER,MCM1,  ,         ,60132,00892864,                    ,"6861,14",8000,"0,8576425",6000-12000,Nuevo,11/08/2022,EX3600
202208,20220811,2022,08,,20210217,HITA3600-6  ,006MZI1132  ,Grp N7 PARTE 1-MANGUERAS RECIBO CONBUSTI,MZI1,  ,         ,60132,00892991,                    ,"6861,14",8000,"0,8576425",6000-12000,Nuevo,11/08/2022,EX3600
202208,20220811,2022,08,,20210629,HITA3600-6  ,00681331    ,Bucket-Balde                            ,CUCH,  ,003189958,60136,00914736,                    ,"5668,5",8000,"0,7085625",0-6000,Interno,11/08/2022,EX3600
202208,20220814,2022,08,,20220208,HITA3600-6  ,006BAT2143  ,BATERIA 2                               ,BAT2,  ,         ,60143,SH192084,                    ,"2912,89",6000,"0,4854816667",0-6000,Nuevo,14/08/2022,EX3600
202208,20220814,2022,08,,20220208,HITA3600-6  ,006BAT3143  ,BATERIA 3                               ,BAT3,  ,         ,60143,SH192084,                    ,"2912,89",6000,"0,4854816667",0-6000,Nuevo,14/08/2022,EX3600
202208,20220814,2022,08,,20220208,HITA3600-6  ,006BAT4143  ,BATERIA TRASERA 4                       ,BTT4,  ,         ,60143,SH192084,                    ,"2912,89",6000,"0,4854816667",0-6000,Nuevo,14/08/2022,EX3600
202208,20220814,2022,08,,20220208,HITA3600-6  ,006BATE1143 ,BATERIA DELANTERA 1                     ,BTD1,  ,         ,60143,SH192084,                    ,"2912,89",6000,"0,4854816667",0-6000,Nuevo,14/08/2022,EX3600
202208,20220814,2022,08,HCO,20220408,HITA3600-6  ,00670661-1  ,CILINDRO DE LEVANTE DEL BOOM HITACHI 360,CLEV,D ,003812385,60134,00933294,F-CILEV-FUGAI-ROTO  ,"1618,6",14000,"0,1156142857",0-6000,Interno,14/08/2022,EX3600
202208,20220816,2022,08,,20210608,HITA EX5500 ,006RDED117  ,RADIADOR DERECHO                        ,RADI,D ,003291408,60117,00940202,                    ,"6382,42",20000,"0,319121",6000-12000,Nuevo,16/08/2022,EX5500
202208,20220816,2022,08,,20210621,HITA3600-6  ,006CAAI142  ,COMPRESOR A/A DELANT INF                ,CAA2,  ,         ,60142,SH191163,                    ,"6115,71",8000,"0,76446375",6000-12000,Nuevo,16/08/2022,EX3600
202208,20220816,2022,08,,20210621,HITA3600-6  ,006CAAS142  ,COMPRESOR A/A DELANT SUP                ,CAA1,  ,         ,60142,SH188422,                    ,"6115,71",8000,"0,76446375",6000-12000,Nuevo,16/08/2022,EX3600
202208,20220817,2022,08,HCO,20211118,HITA EX5500 ,00673161    ,CILINDRO APERTURA CUCHARON HITACHI 5500 ,CACU,I ,003075538,60113,00914382,558486              ,"3896,25",6000,"0,649375",0-6000,Externo,17/08/2022,EX5500
202208,20220819,2022,08,,20220131,HITA-EX5600 ,006CAAF119  ,COMPRESOR A/A FRONTAL                   ,CAAF,  ,002041424,60119,00936613,                    ,"3070,4",8000,"0,3838",0-6000,Nuevo,19/08/2022,EX5500
202208,20220820,2022,08,,20181128,HITA-EX5600 ,00611119D   ,MOTOR BASICO HITACHI EX5600  QSK50      ,MOTR,D ,000418490,60119,00916094,558497              ,"18805,01",22000,"0,8547731818",18000-24000,Nuevo,20/08/2022,EX5500
202208,20220820,2022,08,,20200816,HITA-EX5600 ,006MAACC119 ,Grupo No.1 - MANGUERA ARCO DE BOOM      ,MUCP,  ,         ,60119,00916119,                    ,"9648,4",10000,"0,96484",6000-12000,Nuevo,20/08/2022,EX5500
202208,20220820,2022,08,HCO,20210218,HITA3600-6  ,00671331-1  ,CILINDRO BRAZO HITACHI EX-3600          ,CEMP,I ,003189974,60132,00923895,SEMPF-SELCI-DANAD-U ,"6975,64",14000,"0,49826",6000-12000,Externo,20/08/2022,EX3600
202208,20220820,2022,08,,20210919,HITA-EX5600 ,006EHTE119  ,ENFRIAD. HCO PPAL TRAS EXT              ,EAHI,TE,003075637,60119,00925606,                    ,"5177,25",27000,"0,19175",0-6000,Nuevo,20/08/2022,EX5500
202208,20220823,2022,08,HCO,20191125,HITA3600-6  ,006MGFI137  , MOTOR HCO DE GIRO  FRON IZQ            ,MGIR,IF,         ,60137,00933356,                    ,"11819,33",12000,"0,9849441667",6000-12000,Nuevo,23/08/2022,EX3600
202208,20220823,2022,08,,20211110,HITA3600-6  ,006AMC1137  , ALTERNADOR MOTOR CUMMINS               ,AMC1,  ,         ,60137,00928267,                    ,"3932,3",8000,"0,4915375",0-6000,Nuevo,23/08/2022,EX3600
202208,20220825,2022,08,,20180616,HITA3600-6  ,00686135    ,RUEDA GUIA PALA HITACHI EX 3600         ,RGUI,I ,001611367,60133,00925836,                    ,"19654,35",18000,"1,091908333",18000-24000,Interno,25/08/2022,EX3600
202208,20220825,2022,08,,20191011,HITA3600-6  ,006BHCB135  ,Bomba de lubricación de la Caja de Bomba,BLCB,  ,003179264,60135,00919332,                    ,"12273,69",18000,"0,6818716667",12000-18000,Nuevo,25/08/2022,EX3600
202208,20220825,2022,08,,20200121,HITA3600-6  ,006EACB135  , ENFRIADOR DE ACEITE CAJA BBAS          ,EACB,  ,         ,60135,00940086,                    ,"10737,09",24000,"0,44737875",6000-12000,Nuevo,25/08/2022,EX3600
202208,20220825,2022,08,,20210615,HITA-EX5600 ,00681119-1  ,TAPA DE CUCHARON H5600                  ,TAPC,  ,003290079,60117,00894693,                    ,"6413,12",8000,"0,80164",6000-12000,Interno,25/08/2022,EX5500
202208,20220826,2022,08,,20181223,HITA3600-6  ,00611135    ,MOTOR DIESEL QSK60 TIER II HITA EX3600-6,MOTR,  ,003189990,60135,00939876,558593              ,"16660,77",20000,"0,8330385",12000-18000,Interno,26/08/2022,EX3600
202208,20220826,2022,08,,20190329,HITA3600-6  ,00621953    ,CAJA DE BOMBA PALA HITACHI EX-3600      ,CBOM,  ,003189941,60135,00939858,558599              ,"15287,71",32000,"0,4777409375",12000-18000,Externo,26/08/2022,EX3600
202208,20220826,2022,08,HCO,20190405,HITA3600-6  ,00663167    ,"BOMBA HIDRAULICA ,POSICION 03           ",BHID,03,003231719,60135,00918715,                    ,15276,18000,"0,8486666667",12000-18000,Nuevo,26/08/2022,EX3600
202208,20220826,2022,08,HCO,20190405,HITA3600-6  ,00663168    ,"BOMBA HIDRAULICA ,POSICION 04           ",BHID,04,003231719,60135,00918715,                    ,15276,18000,"0,8486666667",12000-18000,Nuevo,26/08/2022,EX3600
202208,20220826,2022,08,HCO,20190405,HITA3600-6  ,00663171    ,"BOMBA GIRO ,POSICION 07                 ",BGIR,07,003231727,60135,00918714,                    ,15276,18000,"0,8486666667",12000-18000,Nuevo,26/08/2022,EX3600
202208,20220826,2022,08,HCO,20190405,HITA3600-6  ,00663172    ,"BOMBA GIRO ,POSICION 08                 ",BGIR,08,003231727,60135,00918714,                    ,15276,18000,"0,8486666667",12000-18000,Nuevo,26/08/2022,EX3600
202208,20220826,2022,08,,20190517,HITA3600-6  ,00625332    ,TRANSMISIÓN DE GIRO HITACHI 3600        ,TGIR,IT,003189982,60133,00931272,558671              ,"14516,58",30000,"0,483886",12000-18000,Externo,26/08/2022,EX3600
202208,20220826,2022,08,,20210517,HITA3600-6  ,006MTAS135  , MOTOR ARRANQUE SUPERIOR                ,MTAS,  ,002977635,60135,00939876,558593              ,"6086,99",8000,"0,76087375",6000-12000,Nuevo,26/08/2022,EX3600
202208,20220826,2022,08,,20210611,HITA3600-6  ,006MTAI135  ,MOTOR ARRANQUE INFERIOR                 ,MTAI,  ,002977635,60135,00939876,558593              ,"5838,3",8000,"0,7297875",0-6000,Nuevo,26/08/2022,EX3600
202208,20220826,2022,08,,20210801,HITA3600-6  ,006AMC1135  , ALTERNADOR MOTOR CUMMINS               ,AMC1,  ,003189693,60135,00939876,558593              ,"5141,72",8000,"0,642715",0-6000,Nuevo,26/08/2022,EX3600
202208,20220826,2022,08,HCO,20210816,HITA3600-6  ,00671146    ,CILINDRO BRAZO PALA HITACHI 3600        ,CEMP,I ,003189974,60131,00940014,558585              ,"5420,93",14000,"0,3872092857",0-6000,Interno,26/08/2022,EX3600
202208,20220826,2022,08,HCO,20211011,HITA3600-6  ,00671333    ,CILINDRO BRAZO HITACHI EX-3600          ,CEMP,D ,003189974,60131,00940009,558584              ,"4733,48",14000,"0,3381057143",0-6000,Externo,26/08/2022,EX3600
202208,20220829,2022,08,HCO,20220501,HITA EX5500 ,00673115D   ,CILINDRO APERTURA CUCHARON HITACHI 5500 ,CACU,D ,003075538,60115,00925605,558650              ,"1379,95",6000,"0,2299916667",0-6000,Interno,29/08/2022,EX5500
202208,20220830,2022,08,,20220606,HITA3600-6  ,006BAT4137  ,BATERIA TRASERA 4                       ,BTT4,  ,         ,60137,00942525,                    ,"1048,89",6000,"0,174815",0-6000,Nuevo,30/08/2022,EX3600
202208,20220831,2022,08,,20190507,HITA EX5500 ,006BMLG118  ,BOMBA DE GRASA No. 1                    ,BMLG,01,003886553,60118,SH193296,                    ,"15273,55",6000,"2,545591667",12000-18000,Nuevo,31/08/2022,EX5500
202208,20220831,2022,08,HCO,20220130,HITA3600-6  ,006MGTD140  ,MOTOR HCO DE GIRO  TRAS DER             ,MGIR,DT,         ,60140,00942077,                    ,"3201,96",12000,"0,26683",0-6000,Nuevo,31/08/2022,EX3600
202209,20220901,2022,09,,20210126,HITA3600-6  ,006BMLG137  ,BOMBA DE GRASA No. 1                    ,BMLG,01,003886553,60137,00932194,                    ,7990,8000,"0,99875",6000-12000,Nuevo,1/09/2022,EX3600
202209,20220901,2022,09,,20220606,HITA3600-6  ,006BAT3137  ,BATERIA  3                              ,BAT3,  ,         ,60137,00931636,                    ,"1056,99",6000,"0,176165",0-6000,Nuevo,1/09/2022,EX3600
202209,20220906,2022,09,HCO,20210611,HITA3600-6  ,00671332-1  ,CILINDRO BRAZO HITACHI EX-3600          ,CEMP,D ,003189974,60133,00944231,558740              ,"6027,31",14000,"0,4305221429",6000-12000,Externo,6/09/2022,EX3600
202209,20220907,2022,09,,20210312,HITA3600-6  ,006CAAS134  ,COMPRESOR A/A DELANT SUP                ,CAA1,  ,002041424,60134,00928845,                    ,"7268,24",8000,"0,90853",6000-12000,Nuevo,7/09/2022,EX3600
202209,20220909,2022,09,HCO,20171110,HITA3600-6  ,006BMVH137  , BOMBA MOTOR VENTILADOR HCO             ,BMVH,  ,         ,60137,00937966,                    ,"23470,38",18000,"1,30391",18000-24000,Nuevo,9/09/2022,EX3600
202209,20220910,2022,09,HCO,20191128,HITA3600-6  ,00663179    ,"BOMBA GIRO ,POSICION 07                 ",BGIR,07,         ,60136,00942825,                    ,"11463,06",18000,"0,6368366667",6000-12000,Nuevo,10/09/2022,EX3600
202209,20220910,2022,09,HCO,20191128,HITA3600-6  ,00663180    ,"BOMBA GIRO ,POSICION 08                 ",BGIR,08,         ,60136,00942825,                    ,"11463,06",18000,"0,6368366667",6000-12000,Nuevo,10/09/2022,EX3600
202209,20220912,2022,09,,20210811,HITA3600-6  ,006CAAT139  ,COMPRESOR A/A TRASERO                   ,CAA3,  ,         ,60139,00931647,                    ,"5365,83",8000,"0,67072875",0-6000,Nuevo,12/09/2022,EX3600
202209,20220912,2022,09,HCO,20220112,HITA EX5500 ,00673164    ,CILINDRO APERTURA CUCHARON HITACHI 5500 ,CACU,D ,003075538,60116,00942754,558891              ,"3544,57",6000,"0,5907616667",0-6000,Externo,12/09/2022,EX5500
202209,20220913,2022,09,,20190404,HITA3600-6  ,006MRFS137  , MOT HCO RAD MOT DIESEL FRON SUP        ,MRAD,FS,         ,60137,00939864,                    ,"15651,98",20000,"0,782599",12000-18000,Nuevo,13/09/2022,EX3600
202209,20220913,2022,09,,20190404,HITA3600-6  ,006MRTI137  , MOT HCO RAD MOT DIESEL TRAS INF        ,MRAD,TI,         ,60137,00939866,                    ,"15651,98",20000,"0,782599",12000-18000,Nuevo,13/09/2022,EX3600
202209,20220913,2022,09,,20190404,HITA3600-6  ,006MRTS137  , MOT HCO RAD MOT DIESEL TRAS SUP        ,MRAD,ST,         ,60137,00939865,                    ,"15651,98",20000,"0,782599",12000-18000,Nuevo,13/09/2022,EX3600
202209,20220913,2022,09,,20210510,HITA3600-6  ,006AMC1138  , ALTERNADOR MOTOR CUMMINS               ,AMC1,  ,         ,60138,00947461,                    ,"6947,48",8000,"0,868435",6000-12000,Nuevo,13/09/2022,EX3600
202209,20220914,2022,09,,20220114,HITA EX5500 ,00685911    ,SPROKET PALA HITACHI EX5500             ,SPRK,D ,003075579,60115,00936440,558882              ,"3169,99",12000,"0,2641658333",0-6000,Externo,14/09/2022,EX5500
202209,20220915,2022,09,HCO,20210618,HITA EX5500 ,00673154    ,CILINDRO APERTURA CUCHARON HITACHI 5500 ,CACU,D ,003075538,60117,00894699,558941              ,"6365,47",6000,"1,060911667",6000-12000,Interno,15/09/2022,EX5500
202209,20220915,2022,09,HCO,20220310,HITA EX5500 ,00673160-1  ,CILINDRO APERTURA CUCHARON HITACHI 5500 ,CACU,I ,003075538,60117,00930156,558858              ,"2392,27",6000,"0,3987116667",0-6000,Interno,15/09/2022,EX5500
202209,20220916,2022,09,,20190809,HITA3600-6  ,006JKDE140  ,JOYSTICK DERECHO                        ,JKID,  ,         ,60140,00949115,C-JOYCO-AVERI-VIDU  ,"14677,87",8000,"1,83473375",12000-18000,Nuevo,16/09/2022,EX3600
202209,20220918,2022,09,HCO,20210225,HITA EX5500 ,006MGTD118  ,MTR HCO DE GIRO  TRAS DER               ,MGIR,DT,000458720,60118,00949758,A-MOTGI-ROTO-VIDU   ,"8009,11",12000,"0,6674258333",6000-12000,Nuevo,18/09/2022,EX5500
202209,20220919,2022,09,,20210615,HITA-EX5600 ,00681119    ,CUCHARON H5600                          ,CUCH,  ,003289923,60117,00894692,                    ,"6413,12",8000,"0,80164",6000-12000,Interno,19/09/2022,EX5500
202209,20220920,2022,09,HCO,20191031,HITA EX5500 ,00663113-1  ,Bomba Principal N° 1                    ,BHID,01,003075595,60113,00945370,                    ,"11474,58",15000,"0,764972",6000-12000,Nuevo,20/09/2022,EX5500
202209,20220920,2022,09,HCO,20191031,HITA EX5500 ,00663113-2  ,Bomba Principal N° 2                    ,BHID,02,003075595,60113,00945370,                    ,"11474,58",15000,"0,764972",6000-12000,Nuevo,20/09/2022,EX5500
202209,20220922,2022,09,,20220326,HITA3600-6  ,006BAT1139  ,BATERIA  DELANTERA 1                    ,BTD1,  ,         ,60139,00936540,                    ,"2190,23",6000,"0,3650383333",0-6000,Nuevo,22/09/2022,EX3600
202209,20220922,2022,09,,20220326,HITA3600-6  ,006BAT2139  ,BATERIA  2                              ,BAT2,  ,         ,60139,00936540,                    ,"2190,23",6000,"0,3650383333",0-6000,Nuevo,22/09/2022,EX3600
202209,20220922,2022,09,,20220326,HITA3600-6  ,006BAT3139  ,BATERIA  3                              ,BAT3,  ,         ,60139,00936540,                    ,"2190,23",6000,"0,3650383333",0-6000,Nuevo,22/09/2022,EX3600
202209,20220922,2022,09,,20220326,HITA3600-6  ,006BAT4139  ,BATERIA TRASERA 4                       ,BTT4,  ,         ,60139,00936540,                    ,"2190,23",6000,"0,3650383333",0-6000,Nuevo,22/09/2022,EX3600
202209,20220927,2022,09,,20130401,HITA EX5500 ,00687117D   ,BASTIDOR DERECHO HIT EX5500             ,BAST,D ,000418489,60117,00894694,                    ,"50626,46",50000,"1,0125292",48000-54000,Nuevo,27/09/2022,EX5500
202209,20220927,2022,09,,20130401,HITA EX5500 ,00687117I   ,BASTIDOR IZQUIERDO HIT EX5500           ,CO  ,I ,000418488,60117,00894695,                    ,"50626,46",0,0,48000-54000,Nuevo,27/09/2022,EX5500
202209,20220927,2022,09,,20130508,HITA EX5500 ,00687117    ,CARBODY                                 ,CARB,  ,         ,60117,SH179889,                    ,"50626,46",50000,"1,0125292",48000-54000,Nuevo,27/09/2022,EX5500
202209,20220927,2022,09,,20190109,HITA EX5500 ,006VFIE117  ,V/V CONT FRENO PROP  IZQ EXT            ,VFRE,IE,002050326,60117,SH179889,                    ,"17617,43",24000,"0,7340595833",12000-18000,Nuevo,27/09/2022,EX5500
202209,20220927,2022,09,,20190109,HITA EX5500 ,006VFII117  ,V/V CONT FRENO PROP  IZQ INT            ,VFRE,I1,002050326,60117,SH179889,                    ,"17617,43",24000,"0,7340595833",12000-18000,Nuevo,27/09/2022,EX5500
202209,20220927,2022,09,HCO,20191203,HITA EX5500 ,006MGFD117  ,MTR HCO DE GIRO FRON DER                ,MGIR,DF,000458720,60117,00894697,                    ,"12469,66",12000,"1,039138333",12000-18000,Nuevo,27/09/2022,EX5500
202209,20220927,2022,09,,20191203,HITA EX5500 ,006MGLBC117 ,GRUPO No12-MANG D ALTA DISTRIBUID D GIRO,MULT,  ,         ,60117,00894713,                    ,"12469,66",12000,"1,039138333",12000-18000,Nuevo,27/09/2022,EX5500
202209,20220927,2022,09,,20200302,HITA EX5500 ,00625168    ,TRANSMISION GIRO PALA HITACHI EX5500    ,TGIR,IF,003075546,60117,00948544,559239              ,"11030,51",24000,"0,4596045833",6000-12000,Interno,27/09/2022,EX5500
202209,20220927,2022,09,,20200302,HITA EX5500 ,00625171    ,"TRANSMISION GIRO, DERECHA TRASERA       ",TGIR,DT,003075546,60117,00948543,                    ,"11030,51",24000,"0,4596045833",6000-12000,Interno,27/09/2022,EX5500
202209,20220927,2022,09,,20210610,HITA EX5500 ,006MAAFB117 ,GRUPO No11-MANG ALIMENTACI BLOQ D ALTA  ,MUDF,  ,         ,60117,00894712,                    ,"6413,62",12000,"0,5344683333",6000-12000,Nuevo,27/09/2022,EX5500
202209,20220927,2022,09,,20210610,HITA EX5500 ,006MAMCT117 ,GRUPO No8-MANG ALTA CUART D BOMB PRIN LH,MUMC,  ,         ,60117,00894709,                    ,"6413,62",6000,"1,068936667",6000-12000,Nuevo,27/09/2022,EX5500
202209,20220927,2022,09,,20210610,HITA EX5500 ,006MEFAC117 ,GRUPO No10-MANGUE ALTA MOTORES DE GIRO  ,MUAI,  ,         ,60117,00894711,                    ,"6413,62",6000,"1,068936667",6000-12000,Nuevo,27/09/2022,EX5500
